ID	TYPE	FACT	Weight
ID	TYPE	I 'synapsed to'	>AT n2o:weight^^xsd:integer
VFB:00101378	owl:NamedIndividual	VFB:001000if	2
VFB:00101378	owl:NamedIndividual	VFB:001000ij	5
VFB:00101378	owl:NamedIndividual	VFB:001000im	3
VFB:00101378	owl:NamedIndividual	VFB:00101270	7
VFB:00101378	owl:NamedIndividual	VFB:001000ip	2
VFB:00101378	owl:NamedIndividual	VFB:001000j8	4
VFB:00101378	owl:NamedIndividual	VFB:0010120s	23
VFB:00101378	owl:NamedIndividual	VFB:0010121c	5
VFB:00101378	owl:NamedIndividual	VFB:00101278	2
VFB:00101378	owl:NamedIndividual	VFB:00101280	3
VFB:00101378	owl:NamedIndividual	VFB:001011rc	8
VFB:00101378	owl:NamedIndividual	VFB:0010121w	4
VFB:00101378	owl:NamedIndividual	VFB:00101307	4
VFB:00101378	owl:NamedIndividual	VFB:0010122x	1
VFB:00101378	owl:NamedIndividual	VFB:0010123s	3
VFB:00101378	owl:NamedIndividual	VFB:0010123t	1
VFB:00101378	owl:NamedIndividual	VFB:0010123x	5
VFB:00101378	owl:NamedIndividual	VFB:0010124a	12
VFB:00101378	owl:NamedIndividual	VFB:0010124b	1
VFB:00101378	owl:NamedIndividual	VFB:00101325	1
VFB:00101378	owl:NamedIndividual	VFB:00101326	4
VFB:00101378	owl:NamedIndividual	VFB:00101282	3
VFB:00101378	owl:NamedIndividual	VFB:0010124w	5
VFB:00101378	owl:NamedIndividual	VFB:001000l3	1
VFB:00101378	owl:NamedIndividual	VFB:00101346	5
VFB:00101378	owl:NamedIndividual	VFB:0010126i	2
VFB:00101378	owl:NamedIndividual	VFB:001011t8	1
VFB:00101378	owl:NamedIndividual	VFB:0010128g	1
VFB:00101378	owl:NamedIndividual	VFB:001011mo	3
VFB:00101378	owl:NamedIndividual	VFB:001000ms	1
VFB:00101378	owl:NamedIndividual	VFB:001000nj	1
VFB:00101378	owl:NamedIndividual	VFB:001000nq	1
VFB:00101378	owl:NamedIndividual	VFB:001000p2	2
VFB:00101378	owl:NamedIndividual	VFB:001000qz	1
VFB:00101378	owl:NamedIndividual	VFB:001000s3	1
VFB:00101378	owl:NamedIndividual	VFB:001000xn	4
VFB:00101378	owl:NamedIndividual	VFB:001000zv	1
VFB:00101378	owl:NamedIndividual	VFB:0010010r	2
VFB:00101378	owl:NamedIndividual	VFB:0010011l	2
VFB:00101378	owl:NamedIndividual	VFB:00101369	4
VFB:00101378	owl:NamedIndividual	VFB:001011wn	45
VFB:00101378	owl:NamedIndividual	VFB:001011wp	37
VFB:00101378	owl:NamedIndividual	VFB:001012ab	1
VFB:00101378	owl:NamedIndividual	VFB:0010003r	1
VFB:00101378	owl:NamedIndividual	VFB:0010004o	5
VFB:00101378	owl:NamedIndividual	VFB:0010006v	2
VFB:00101378	owl:NamedIndividual	VFB:0010007c	6
VFB:00101378	owl:NamedIndividual	VFB:0010007s	1
VFB:00101378	owl:NamedIndividual	VFB:0010009e	1
VFB:00101378	owl:NamedIndividual	VFB:0010009k	3
VFB:00101378	owl:NamedIndividual	VFB:0010009l	2
VFB:00101378	owl:NamedIndividual	VFB:0010009n	4
VFB:00101378	owl:NamedIndividual	VFB:0010009p	1
VFB:00101378	owl:NamedIndividual	VFB:0010009u	1
VFB:00101378	owl:NamedIndividual	VFB:001000a0	5
VFB:00101378	owl:NamedIndividual	VFB:001000a1	3
VFB:00101378	owl:NamedIndividual	VFB:001000aj	4
VFB:00101378	owl:NamedIndividual	VFB:001000aw	2
VFB:00101378	owl:NamedIndividual	VFB:001000bn	1
VFB:00101378	owl:NamedIndividual	VFB:00101233	3
VFB:00101378	owl:NamedIndividual	VFB:00101248	7
VFB:00101378	owl:NamedIndividual	VFB:00101211	2
VFB:00101378	owl:NamedIndividual	VFB:00101245	6
VFB:00101378	owl:NamedIndividual	VFB:00101183	14
VFB:00101378	owl:NamedIndividual	VFB:00101167	10
VFB:00101378	owl:NamedIndividual	VFB:001000cg	1
VFB:00101378	owl:NamedIndividual	VFB:00101209	6
VFB:00101378	owl:NamedIndividual	VFB:00101260	4
VFB:00101378	owl:NamedIndividual	VFB:00101185	12
VFB:00101378	owl:NamedIndividual	VFB:00101138	2
VFB:00101378	owl:NamedIndividual	VFB:00101189	2
VFB:00101378	owl:NamedIndividual	VFB:00101169	5
VFB:00101378	owl:NamedIndividual	VFB:00101243	13
VFB:00101378	owl:NamedIndividual	VFB:00101247	4
VFB:00101378	owl:NamedIndividual	VFB:00101238	4
VFB:00101378	owl:NamedIndividual	VFB:00101198	5
VFB:00101378	owl:NamedIndividual	VFB:00101186	8
VFB:00101378	owl:NamedIndividual	VFB:00101177	11
VFB:00101378	owl:NamedIndividual	VFB:00101221	8
VFB:00101378	owl:NamedIndividual	VFB:00101240	2
VFB:00101378	owl:NamedIndividual	VFB:00101182	11
VFB:00101378	owl:NamedIndividual	VFB:001000ds	2
VFB:00101378	owl:NamedIndividual	VFB:001000eq	4
VFB:00101378	owl:NamedIndividual	VFB:001000es	3
VFB:00101378	owl:NamedIndividual	VFB:001000ez	4
VFB:00101378	owl:NamedIndividual	VFB:001000fa	2
VFB:00101378	owl:NamedIndividual	VFB:001000gh	1
VFB:00101378	owl:NamedIndividual	VFB:001000gr	1
VFB:00101378	owl:NamedIndividual	VFB:001000h2	4
VFB:00101378	owl:NamedIndividual	VFB:001000hh	1
VFB:00101378	owl:NamedIndividual	VFB:001000hp	2
VFB:00101378	owl:NamedIndividual	VFB:001000i4	5
VFB:00101378	owl:NamedIndividual	VFB:001000ik	2
VFB:00101378	owl:NamedIndividual	VFB:00101168	9
VFB:00101378	owl:NamedIndividual	VFB:00101289	4
VFB:00101378	owl:NamedIndividual	VFB:0010121b	2
VFB:00101378	owl:NamedIndividual	VFB:00101294	4
VFB:00101378	owl:NamedIndividual	VFB:00101279	2
VFB:00101378	owl:NamedIndividual	VFB:00101300	1
VFB:00101378	owl:NamedIndividual	VFB:00101264	3
VFB:00101378	owl:NamedIndividual	VFB:00101304	4
VFB:00101378	owl:NamedIndividual	VFB:0010122i	1
VFB:00101378	owl:NamedIndividual	VFB:0010124s	1
VFB:00101378	owl:NamedIndividual	VFB:0010125l	2
VFB:00101378	owl:NamedIndividual	VFB:001000kk	4
VFB:00101378	owl:NamedIndividual	VFB:00101333	1
VFB:00101378	owl:NamedIndividual	VFB:0010126b	5
VFB:00101378	owl:NamedIndividual	VFB:001000lp	5
VFB:00101378	owl:NamedIndividual	VFB:001000m1	1
VFB:00101378	owl:NamedIndividual	VFB:001000m5	1
VFB:00101378	owl:NamedIndividual	VFB:0010127t	2
VFB:00101378	owl:NamedIndividual	VFB:00101364	1
VFB:00101378	owl:NamedIndividual	VFB:001000my	2
VFB:00101378	owl:NamedIndividual	VFB:001000nf	1
VFB:00101378	owl:NamedIndividual	VFB:001000or	2
VFB:00101378	owl:NamedIndividual	VFB:001000os	1
VFB:00101378	owl:NamedIndividual	VFB:001000ov	1
VFB:00101378	owl:NamedIndividual	VFB:001000q4	1
VFB:00101378	owl:NamedIndividual	VFB:001000qv	1
VFB:00101378	owl:NamedIndividual	VFB:001000sk	1
VFB:00101378	owl:NamedIndividual	VFB:001000vg	2
VFB:00101378	owl:NamedIndividual	VFB:001000xj	3
VFB:00101378	owl:NamedIndividual	VFB:001000xw	1
VFB:00101378	owl:NamedIndividual	VFB:0010011j	1
VFB:00101378	owl:NamedIndividual	VFB:0010129o	1
VFB:00101378	owl:NamedIndividual	VFB:0010011w	2
VFB:00101378	owl:NamedIndividual	VFB:0010015h	1
VFB:00101378	owl:NamedIndividual	VFB:0010019o	1
VFB:00101378	owl:NamedIndividual	VFB:001001c0	2
VFB:00101378	owl:NamedIndividual	VFB:001012a6	3
VFB:00101378	owl:NamedIndividual	VFB:001012a7	5
VFB:00101378	owl:NamedIndividual	VFB:00101283	3
VFB:00101378	owl:NamedIndividual	VFB:001012ae	2
VFB:00101378	owl:NamedIndividual	VFB:001012aj	2
VFB:00101378	owl:NamedIndividual	VFB:001012ap	1
VFB:00101378	owl:NamedIndividual	VFB:0010004s	1
VFB:00101378	owl:NamedIndividual	VFB:0010006u	2
VFB:00101378	owl:NamedIndividual	VFB:0010006y	2
VFB:00101378	owl:NamedIndividual	VFB:0010007p	2
VFB:00101378	owl:NamedIndividual	VFB:0010008c	1
VFB:00101378	owl:NamedIndividual	VFB:0010009h	1
VFB:00101378	owl:NamedIndividual	VFB:001000a5	2
VFB:00101378	owl:NamedIndividual	VFB:001000bf	1
VFB:00101378	owl:NamedIndividual	VFB:001000bo	1
VFB:00101378	owl:NamedIndividual	VFB:00101251	1
VFB:00101378	owl:NamedIndividual	VFB:00101232	4
VFB:00101378	owl:NamedIndividual	VFB:00101135	6
VFB:00101378	owl:NamedIndividual	VFB:001000ck	1
VFB:00101378	owl:NamedIndividual	VFB:001011q4	3
VFB:00101378	owl:NamedIndividual	VFB:00101195	3
VFB:00101378	owl:NamedIndividual	VFB:001000cz	2
VFB:00101378	owl:NamedIndividual	VFB:001000d1	1
VFB:00101378	owl:NamedIndividual	VFB:00101197	3
VFB:00101378	owl:NamedIndividual	VFB:001011zv	2
VFB:00101378	owl:NamedIndividual	VFB:00101193	3
VFB:00101378	owl:NamedIndividual	VFB:00101231	3
VFB:00101378	owl:NamedIndividual	VFB:001011qy	1
VFB:00101378	owl:NamedIndividual	VFB:001000dm	1
VFB:00101378	owl:NamedIndividual	VFB:001000dr	2
VFB:00101378	owl:NamedIndividual	VFB:001000f0	1
VFB:00101378	owl:NamedIndividual	VFB:001000f7	2
VFB:00101378	owl:NamedIndividual	VFB:001000f9	2
VFB:00101378	owl:NamedIndividual	VFB:001000fd	1
VFB:00101378	owl:NamedIndividual	VFB:001000fh	2
VFB:00101378	owl:NamedIndividual	VFB:001000fp	1
VFB:00101378	owl:NamedIndividual	VFB:001000fr	1
VFB:00101378	owl:NamedIndividual	VFB:001000fw	1
VFB:00101378	owl:NamedIndividual	VFB:001000gm	3
VFB:00101378	owl:NamedIndividual	VFB:001000gn	1
VFB:00101378	owl:NamedIndividual	VFB:001000ha	2
VFB:00101378	owl:NamedIndividual	VFB:001000hk	3
VFB:00101378	owl:NamedIndividual	VFB:001000ib	1
VFB:00101378	owl:NamedIndividual	VFB:001000il	3
VFB:00101378	owl:NamedIndividual	VFB:00101205	1
VFB:00101378	owl:NamedIndividual	VFB:00101175	4
VFB:00101378	owl:NamedIndividual	VFB:001000k2	3
VFB:00101378	owl:NamedIndividual	VFB:0010124l	1
VFB:00101378	owl:NamedIndividual	VFB:001000kt	1
VFB:00101378	owl:NamedIndividual	VFB:001000l2	1
VFB:00101378	owl:NamedIndividual	VFB:001000ld	7
VFB:00101378	owl:NamedIndividual	VFB:001000lh	1
VFB:00101378	owl:NamedIndividual	VFB:0010126n	2
VFB:00101378	owl:NamedIndividual	VFB:0010126p	2
VFB:00101378	owl:NamedIndividual	VFB:0010126q	2
VFB:00101378	owl:NamedIndividual	VFB:00101349	3
VFB:00101378	owl:NamedIndividual	VFB:00101350	1
VFB:00101378	owl:NamedIndividual	VFB:0010127q	1
VFB:00101378	owl:NamedIndividual	VFB:001000m8	1
VFB:00101378	owl:NamedIndividual	VFB:00101355	3
VFB:00101378	owl:NamedIndividual	VFB:0010128c	1
VFB:00101378	owl:NamedIndividual	VFB:001000mw	1
VFB:00101378	owl:NamedIndividual	VFB:001000pu	1
VFB:00101378	owl:NamedIndividual	VFB:001000qr	1
VFB:00101378	owl:NamedIndividual	VFB:001000rk	2
VFB:00101378	owl:NamedIndividual	VFB:001000rt	1
VFB:00101378	owl:NamedIndividual	VFB:001000td	1
VFB:00101378	owl:NamedIndividual	VFB:001011vq	1
VFB:00101378	owl:NamedIndividual	VFB:001000u7	2
VFB:00101378	owl:NamedIndividual	VFB:001000wl	3
VFB:00101378	owl:NamedIndividual	VFB:001000wz	1
VFB:00101378	owl:NamedIndividual	VFB:0010011r	1
VFB:00101378	owl:NamedIndividual	VFB:0010017t	1
VFB:00101378	owl:NamedIndividual	VFB:001001d1	1
VFB:00101378	owl:NamedIndividual	VFB:0010004d	1
VFB:00101378	owl:NamedIndividual	VFB:0010004n	1
VFB:00101378	owl:NamedIndividual	VFB:0010006z	4
VFB:00101378	owl:NamedIndividual	VFB:0010007k	1
VFB:00101378	owl:NamedIndividual	VFB:0010007q	2
VFB:00101378	owl:NamedIndividual	VFB:0010007r	2
VFB:00101378	owl:NamedIndividual	VFB:0010007u	2
VFB:00101378	owl:NamedIndividual	VFB:001000b1	1
VFB:00101378	owl:NamedIndividual	VFB:00101134	5
VFB:00101378	owl:NamedIndividual	VFB:00101241	1
VFB:00101378	owl:NamedIndividual	VFB:00101136	2
VFB:00101378	owl:NamedIndividual	VFB:00101259	5
VFB:00101378	owl:NamedIndividual	VFB:00101200	1
VFB:00101378	owl:NamedIndividual	VFB:00101239	1
VFB:00101378	owl:NamedIndividual	VFB:00101262	3
VFB:00101378	owl:NamedIndividual	VFB:001000dp	1
VFB:00101378	owl:NamedIndividual	VFB:001000dq	2
VFB:00101378	owl:NamedIndividual	VFB:001000du	1
VFB:00101378	owl:NamedIndividual	VFB:001000e5	2
VFB:00101378	owl:NamedIndividual	VFB:001000e6	3
VFB:00101378	owl:NamedIndividual	VFB:00101250	6
VFB:00101378	owl:NamedIndividual	VFB:001000ft	1
VFB:00101378	owl:NamedIndividual	VFB:001000fu	2
VFB:00101378	owl:NamedIndividual	VFB:001000gc	1
VFB:00101378	owl:NamedIndividual	VFB:001000gi	1
VFB:00101378	owl:NamedIndividual	VFB:001000gq	2
VFB:00101378	owl:NamedIndividual	VFB:001000gw	1
VFB:00101378	owl:NamedIndividual	VFB:001000hl	1
VFB:00101378	owl:NamedIndividual	VFB:001000hn	1
VFB:00101378	owl:NamedIndividual	VFB:001000ic	4
VFB:00101378	owl:NamedIndividual	VFB:0010120r	1
VFB:00101378	owl:NamedIndividual	VFB:001000j9	2
VFB:00101378	owl:NamedIndividual	VFB:0010121a	2
VFB:00101378	owl:NamedIndividual	VFB:00101277	1
VFB:00101378	owl:NamedIndividual	VFB:001000jb	4
VFB:00101378	owl:NamedIndividual	VFB:00101180	3
VFB:00101378	owl:NamedIndividual	VFB:001011rd	1
VFB:00101378	owl:NamedIndividual	VFB:001000k4	2
VFB:00101378	owl:NamedIndividual	VFB:00101328	1
VFB:00101378	owl:NamedIndividual	VFB:0010124u	1
VFB:00101378	owl:NamedIndividual	VFB:0010125h	1
VFB:00101378	owl:NamedIndividual	VFB:001000kh	1
VFB:00101378	owl:NamedIndividual	VFB:001000ki	1
VFB:00101378	owl:NamedIndividual	VFB:001000m2	2
VFB:00101378	owl:NamedIndividual	VFB:0010128e	2
VFB:00101378	owl:NamedIndividual	VFB:001000nn	2
VFB:00101378	owl:NamedIndividual	VFB:001000ns	1
VFB:00101378	owl:NamedIndividual	VFB:0010017c	1
VFB:00101378	owl:NamedIndividual	VFB:0010018n	1
VFB:00101378	owl:NamedIndividual	VFB:001001b4	2
VFB:00101378	owl:NamedIndividual	VFB:001001b8	1
VFB:00101378	owl:NamedIndividual	VFB:001012a2	1
VFB:00101378	owl:NamedIndividual	VFB:001011wq	3
VFB:00101378	owl:NamedIndividual	VFB:001011yo	1
VFB:00101378	owl:NamedIndividual	VFB:0010006t	1
VFB:00101378	owl:NamedIndividual	VFB:0010007a	2
VFB:00101378	owl:NamedIndividual	VFB:0010007x	2
VFB:00101378	owl:NamedIndividual	VFB:0010009x	3
VFB:00101378	owl:NamedIndividual	VFB:001000cb	2
VFB:00101378	owl:NamedIndividual	VFB:00101166	1
VFB:00101378	owl:NamedIndividual	VFB:001000ch	1
VFB:00101378	owl:NamedIndividual	VFB:00101255	1
VFB:00101378	owl:NamedIndividual	VFB:00101257	1
VFB:00101378	owl:NamedIndividual	VFB:00101216	1
VFB:00101378	owl:NamedIndividual	VFB:001011zu	2
VFB:00101378	owl:NamedIndividual	VFB:001000dl	3
VFB:00101378	owl:NamedIndividual	VFB:001000fv	3
VFB:00101378	owl:NamedIndividual	VFB:001000hg	1
VFB:00101378	owl:NamedIndividual	VFB:001000hi	2
VFB:00101378	owl:NamedIndividual	VFB:001000hm	2
VFB:00101378	owl:NamedIndividual	VFB:001000ig	1
VFB:00101378	owl:NamedIndividual	VFB:00101288	1
VFB:00101378	owl:NamedIndividual	VFB:001000j1	4
VFB:00101378	owl:NamedIndividual	VFB:0010121x	2
VFB:00101378	owl:NamedIndividual	VFB:0010122m	1
VFB:00101378	owl:NamedIndividual	VFB:00101316	1
VFB:00101378	owl:NamedIndividual	VFB:00101334	3
VFB:00101378	owl:NamedIndividual	VFB:001011s8	3
VFB:00101378	owl:NamedIndividual	VFB:001000lm	1
VFB:00101378	owl:NamedIndividual	VFB:00101352	2
VFB:00101378	owl:NamedIndividual	VFB:0010128f	1
VFB:00101378	owl:NamedIndividual	VFB:0010128h	4
VFB:00101378	owl:NamedIndividual	VFB:0010128j	4
VFB:00101378	owl:NamedIndividual	VFB:001000p8	1
VFB:00101378	owl:NamedIndividual	VFB:001000tg	1
VFB:00101378	owl:NamedIndividual	VFB:00101370	1
VFB:00101378	owl:NamedIndividual	VFB:0010004b	1
VFB:00101378	owl:NamedIndividual	VFB:0010007b	1
VFB:00101378	owl:NamedIndividual	VFB:0010007o	1
VFB:00101378	owl:NamedIndividual	VFB:0010007t	2
VFB:00101378	owl:NamedIndividual	VFB:0010008f	1
VFB:00101378	owl:NamedIndividual	VFB:0010009i	1
VFB:00101378	owl:NamedIndividual	VFB:0010009m	2
VFB:00101378	owl:NamedIndividual	VFB:0010009s	1
VFB:00101378	owl:NamedIndividual	VFB:001000a7	2
VFB:00101378	owl:NamedIndividual	VFB:001000ah	1
VFB:00101378	owl:NamedIndividual	VFB:001000az	2
VFB:00101378	owl:NamedIndividual	VFB:00101192	1
VFB:00101378	owl:NamedIndividual	VFB:0010120h	2
VFB:00101378	owl:NamedIndividual	VFB:001000f1	1
VFB:00101378	owl:NamedIndividual	VFB:001000fb	2
VFB:00101378	owl:NamedIndividual	VFB:001000gt	1
VFB:00101378	owl:NamedIndividual	VFB:00101295	7
VFB:00101378	owl:NamedIndividual	VFB:0010121m	1
VFB:00101378	owl:NamedIndividual	VFB:0010121n	1
VFB:00101378	owl:NamedIndividual	VFB:0010125o	1
VFB:00101378	owl:NamedIndividual	VFB:001000le	1
VFB:00101378	owl:NamedIndividual	VFB:00101344	1
VFB:00101378	owl:NamedIndividual	VFB:0010128d	1
VFB:00101378	owl:NamedIndividual	VFB:001000me	1
VFB:00101378	owl:NamedIndividual	VFB:001000oe	1
VFB:00101378	owl:NamedIndividual	VFB:001000pz	1
VFB:00101378	owl:NamedIndividual	VFB:001000sr	1
VFB:00101378	owl:NamedIndividual	VFB:001000yb	1
VFB:00101378	owl:NamedIndividual	VFB:0010012t	1
VFB:00101378	owl:NamedIndividual	VFB:0010013m	1
VFB:00101378	owl:NamedIndividual	VFB:0010014i	1
VFB:00101378	owl:NamedIndividual	VFB:0010016q	1
VFB:00101378	owl:NamedIndividual	VFB:001001d2	1
VFB:00101378	owl:NamedIndividual	VFB:001012a4	1
VFB:00101378	owl:NamedIndividual	VFB:001012ao	3
VFB:00101378	owl:NamedIndividual	VFB:0010009j	1
VFB:00101378	owl:NamedIndividual	VFB:00101215	1
VFB:00101378	owl:NamedIndividual	VFB:00101172	3
VFB:00101378	owl:NamedIndividual	VFB:00101173	1
VFB:00101378	owl:NamedIndividual	VFB:001000g8	1
VFB:00101378	owl:NamedIndividual	VFB:001000hc	1
VFB:00101378	owl:NamedIndividual	VFB:001000hr	1
VFB:00101378	owl:NamedIndividual	VFB:001000ia	1
VFB:00101378	owl:NamedIndividual	VFB:0010120m	1
VFB:00101378	owl:NamedIndividual	VFB:00101299	1
VFB:00101378	owl:NamedIndividual	VFB:001000jv	1
VFB:00101378	owl:NamedIndividual	VFB:001011rx	1
VFB:00101378	owl:NamedIndividual	VFB:001000l9	1
VFB:00101378	owl:NamedIndividual	VFB:00101354	1
VFB:00101378	owl:NamedIndividual	VFB:001000v7	1
VFB:00101378	owl:NamedIndividual	VFB:001000zi	1
VFB:00101378	owl:NamedIndividual	VFB:0010007d	1
VFB:00101378	owl:NamedIndividual	VFB:0010007e	1
VFB:00101378	owl:NamedIndividual	VFB:0010009v	1
VFB:00101378	owl:NamedIndividual	VFB:001000ad	1
VFB:00101378	owl:NamedIndividual	VFB:001000af	1
VFB:00101378	owl:NamedIndividual	VFB:00101235	1
VFB:00101378	owl:NamedIndividual	VFB:001000d3	1
VFB:00101378	owl:NamedIndividual	VFB:001000ge	1
VFB:00101378	owl:NamedIndividual	VFB:001000h0	1
VFB:00101378	owl:NamedIndividual	VFB:001000h7	1
VFB:00101378	owl:NamedIndividual	VFB:001000hd	1
VFB:00101378	owl:NamedIndividual	VFB:001000hj	1
VFB:00101378	owl:NamedIndividual	VFB:001000hu	1
VFB:00101378	owl:NamedIndividual	VFB:001000hx	1
VFB:00101378	owl:NamedIndividual	VFB:001000i1	1
VFB:00101378	owl:NamedIndividual	VFB:00101323	1
VFB:00101378	owl:NamedIndividual	VFB:001000l4	1
VFB:00101378	owl:NamedIndividual	VFB:0010126k	1
VFB:00101378	owl:NamedIndividual	VFB:0010126m	1
VFB:00101378	owl:NamedIndividual	VFB:0010127y	1
VFB:00101378	owl:NamedIndividual	VFB:0010128n	1
VFB:00101378	owl:NamedIndividual	VFB:001000pk	2
VFB:00101378	owl:NamedIndividual	VFB:001000uc	1
